feature_name,weight,abs_weight,rank
latent_805,0.00032510317,0.00032510317,2604
latent_2860,0.00032479636,0.00032479636,2605
latent_3299,0.00032400058,0.00032400058,2606
latent_739,-0.00032310627,0.00032310627,2607
latent_2698,-0.00032284076,0.00032284076,2608
latent_1683,0.00032266756,0.00032266756,2609
latent_777,-0.00032253802,0.00032253802,2610
latent_207,-0.00032228668,0.00032228668,2611
latent_93,-0.00032222702,0.00032222702,2612
latent_1590,0.00032183243,0.00032183243,2613
latent_1343,-0.00032166028,0.00032166028,2614
latent_2690,0.0003214387,0.0003214387,2615
latent_3682,0.0003212404,0.0003212404,2616
latent_816,-0.00032116135,0.00032116135,2617
latent_298,-0.0003209984,0.0003209984,2618
latent_2360,-0.00032087797,0.00032087797,2619
latent_1678,-0.00031943247,0.00031943247,2620
latent_2144,-0.00031917007,0.00031917007,2621
latent_378,-0.00031782922,0.00031782922,2622
latent_3511,0.00031743577,0.00031743577,2623
latent_912,-0.00031671507,0.00031671507,2624
latent_2611,0.0003164879,0.0003164879,2625
latent_3629,0.0003162252,0.0003162252,2626
latent_2011,0.00031588614,0.00031588614,2627
latent_3692,0.00031579126,0.00031579126,2628
latent_1348,0.00031550493,0.00031550493,2629
latent_3475,0.0003153202,0.0003153202,2630
latent_1517,-0.00031486718,0.00031486718,2631
latent_1710,-0.00031482455,0.00031482455,2632
latent_3894,-0.00031450094,0.00031450094,2633
latent_1815,0.00031441404,0.00031441404,2634
latent_2138,0.00031438415,0.00031438415,2635
latent_3939,0.00031397116,0.00031397116,2636
latent_2054,-0.00031333242,0.00031333242,2637
latent_456,0.00031191637,0.00031191637,2638
latent_2098,0.00031172772,0.00031172772,2639
latent_445,-0.00031136026,0.00031136026,2640
latent_2803,0.00031128974,0.00031128974,2641
latent_2526,-0.00031106547,0.00031106547,2642
latent_3102,0.00031035006,0.00031035006,2643
latent_3958,-0.00031034692,0.00031034692,2644
latent_1155,0.00031010873,0.00031010873,2645
latent_2345,-0.000309824,0.000309824,2646
latent_3115,-0.00030962005,0.00030962005,2647
latent_2385,-0.00030960995,0.00030960995,2648
latent_2459,0.00030942346,0.00030942346,2649
latent_17,-0.00030935655,0.00030935655,2650
latent_3793,0.0003087147,0.0003087147,2651
latent_115,-0.000308446,0.000308446,2652
latent_1303,0.00030837604,0.00030837604,2653
latent_3107,-0.0003081792,0.0003081792,2654
latent_823,0.00030816728,0.00030816728,2655
latent_1445,0.00030814906,0.00030814906,2656
latent_3828,0.0003079818,0.0003079818,2657
latent_1652,0.0003079595,0.0003079595,2658
latent_2343,0.00030765004,0.00030765004,2659
latent_2039,0.00030755025,0.00030755025,2660
latent_2966,0.00030691878,0.00030691878,2661
latent_1773,0.00030689227,0.00030689227,2662
latent_2338,0.00030666724,0.00030666724,2663
latent_607,0.00030644593,0.00030644593,2664
latent_1349,-0.00030639456,0.00030639456,2665
latent_989,0.0003062021,0.0003062021,2666
latent_4029,-0.00030568228,0.00030568228,2667
latent_301,-0.00030563388,0.00030563388,2668
latent_1636,0.000303963,0.000303963,2669
latent_2815,-0.00030383762,0.00030383762,2670
latent_2193,-0.000303741,0.000303741,2671
latent_3635,-0.00030310798,0.00030310798,2672
latent_1475,0.0003030056,0.0003030056,2673
latent_3669,0.00030284922,0.00030284922,2674
latent_2066,0.00030267716,0.00030267716,2675
latent_2524,-0.0003015213,0.0003015213,2676
latent_2569,0.00030138763,0.00030138763,2677
latent_506,-0.0003010079,0.0003010079,2678
latent_3414,0.0003003154,0.0003003154,2679
latent_2670,-0.00030030665,0.00030030665,2680
latent_2613,0.0003001586,0.0003001586,2681
latent_440,-0.00029984541,0.00029984541,2682
latent_3527,0.0002997955,0.0002997955,2683
latent_3156,-0.00029961407,0.00029961407,2684
latent_289,0.00029905024,0.00029905024,2685
latent_3349,-0.00029884346,0.00029884346,2686
latent_3463,-0.00029847957,0.00029847957,2687
latent_1545,-0.0002984063,0.0002984063,2688
latent_410,-0.00029831016,0.00029831016,2689
latent_1419,0.00029799252,0.00029799252,2690
latent_2958,0.00029764944,0.00029764944,2691
latent_3246,0.00029740215,0.00029740215,2692
latent_1861,-0.00029739298,0.00029739298,2693
latent_611,0.0002970897,0.0002970897,2694
latent_1790,0.00029686737,0.00029686737,2695
latent_3071,-0.00029634335,0.00029634335,2696
latent_1992,0.00029624184,0.00029624184,2697
latent_2088,-0.0002959949,0.0002959949,2698
latent_3098,0.00029586308,0.00029586308,2699
latent_2907,0.00029585135,0.00029585135,2700
latent_3930,0.0002957633,0.0002957633,2701
latent_1501,-0.00029501907,0.00029501907,2702
latent_2953,0.00029474872,0.00029474872,2703
latent_1832,0.00029470964,0.00029470964,2704
latent_1256,0.00029467753,0.00029467753,2705
latent_2083,0.00029444188,0.00029444188,2706
latent_1641,0.00029434718,0.00029434718,2707
latent_3117,-0.00029429025,0.00029429025,2708
latent_220,-0.00029426184,0.00029426184,2709
latent_335,-0.00029397508,0.00029397508,2710
latent_89,0.00029358885,0.00029358885,2711
latent_1933,-0.00029309557,0.00029309557,2712
latent_3366,0.0002927771,0.0002927771,2713
latent_1971,0.00029270156,0.00029270156,2714
latent_504,-0.00029269833,0.00029269833,2715
latent_1662,-0.00029202658,0.00029202658,2716
latent_973,-0.0002919573,0.0002919573,2717
latent_1302,-0.00029149995,0.00029149995,2718
latent_1266,-0.00029130297,0.00029130297,2719
latent_2699,0.00029128112,0.00029128112,2720
latent_82,-0.00029091456,0.00029091456,2721
latent_1297,0.00029090015,0.00029090015,2722
latent_1714,0.00029005157,0.00029005157,2723
latent_791,-0.0002895847,0.0002895847,2724
latent_1600,0.00028913992,0.00028913992,2725
latent_3046,-0.00028898392,0.00028898392,2726
latent_2028,-0.00028891908,0.00028891908,2727
latent_3096,-0.00028842248,0.00028842248,2728
latent_602,-0.00028813534,0.00028813534,2729
latent_3289,0.000288078,0.000288078,2730
latent_1818,-0.00028769343,0.00028769343,2731
latent_2672,0.00028731432,0.00028731432,2732
latent_1830,-0.0002871423,0.0002871423,2733
latent_2735,-0.000287123,0.000287123,2734
latent_1791,-0.00028681118,0.00028681118,2735
latent_596,-0.00028679759,0.00028679759,2736
latent_3430,-0.0002867015,0.0002867015,2737
latent_3358,-0.00028636103,0.00028636103,2738
latent_2709,0.00028600785,0.00028600785,2739
latent_2962,-0.00028508343,0.00028508343,2740
latent_2061,-0.0002837652,0.0002837652,2741
latent_1596,0.00028314572,0.00028314572,2742
latent_2396,0.0002830525,0.0002830525,2743
latent_1257,0.0002830277,0.0002830277,2744
latent_2097,-0.00028277416,0.00028277416,2745
latent_350,0.00028262255,0.00028262255,2746
latent_2168,0.00028260698,0.00028260698,2747
latent_1881,0.00028228888,0.00028228888,2748
latent_802,0.00028209723,0.00028209723,2749
latent_4024,0.00028179132,0.00028179132,2750
latent_98,-0.00028171565,0.00028171565,2751
latent_3342,-0.0002815277,0.0002815277,2752
latent_3619,-0.0002813288,0.0002813288,2753
latent_1405,-0.00028114865,0.00028114865,2754
latent_2664,-0.00028011724,0.00028011724,2755
latent_3827,-0.00027913868,0.00027913868,2756
latent_891,-0.0002791144,0.0002791144,2757
latent_2972,0.00027905364,0.00027905364,2758
latent_1485,-0.00027871598,0.00027871598,2759
latent_3974,-0.00027858652,0.00027858652,2760
latent_1296,0.00027837983,0.00027837983,2761
latent_1890,-0.00027791108,0.00027791108,2762
latent_2354,0.0002776933,0.0002776933,2763
latent_1869,0.00027742627,0.00027742627,2764
latent_478,0.00027696026,0.00027696026,2765
latent_3346,-0.00027679536,0.00027679536,2766
latent_3633,0.00027641506,0.00027641506,2767
latent_1795,0.00027621636,0.00027621636,2768
latent_172,0.0002759657,0.0002759657,2769
latent_3849,0.00027553586,0.00027553586,2770
latent_1816,0.0002753613,0.0002753613,2771
latent_2936,0.00027523853,0.00027523853,2772
latent_3259,0.00027495562,0.00027495562,2773
latent_1528,0.0002742178,0.0002742178,2774
latent_1688,0.0002739912,0.0002739912,2775
latent_2049,0.00027397944,0.00027397944,2776
latent_883,0.0002738685,0.0002738685,2777
latent_981,0.00027365593,0.00027365593,2778
latent_1724,-0.00027364172,0.00027364172,2779
latent_3642,-0.00027345953,0.00027345953,2780
latent_2858,0.00027312795,0.00027312795,2781
latent_2902,0.0002731097,0.0002731097,2782
latent_2895,-0.00027226517,0.00027226517,2783
latent_1667,0.00027218182,0.00027218182,2784
latent_1100,-0.00027210626,0.00027210626,2785
latent_3314,-0.0002721045,0.0002721045,2786
latent_1382,0.00027201898,0.00027201898,2787
latent_3810,0.00027196464,0.00027196464,2788
latent_469,0.00027178333,0.00027178333,2789
latent_1299,-0.00027153932,0.00027153932,2790
latent_3031,0.00027127806,0.00027127806,2791
latent_2205,0.00027107907,0.00027107907,2792
latent_2678,0.00027054467,0.00027054467,2793
latent_3620,-0.0002705353,0.0002705353,2794
latent_1079,-0.00027002345,0.00027002345,2795
latent_1556,0.00026992042,0.00026992042,2796
latent_1687,-0.00026974775,0.00026974775,2797
latent_3171,0.00026913232,0.00026913232,2798
latent_1929,-0.00026912338,0.00026912338,2799
latent_2233,-0.00026826662,0.00026826662,2800
latent_753,0.00026815504,0.00026815504,2801
latent_907,0.00026804025,0.00026804025,2802
latent_3666,-0.00026800437,0.00026800437,2803
latent_2934,0.000267744,0.000267744,2804
latent_2514,-0.0002672311,0.0002672311,2805
latent_3864,0.00026684295,0.00026684295,2806
latent_1429,-0.00026653556,0.00026653556,2807
latent_828,-0.0002663163,0.0002663163,2808
latent_1959,-0.0002655231,0.0002655231,2809
latent_9,0.0002652846,0.0002652846,2810
latent_1138,-0.00026524803,0.00026524803,2811
latent_1042,-0.00026515554,0.00026515554,2812
latent_2426,0.00026514163,0.00026514163,2813
latent_1442,-0.0002648426,0.0002648426,2814
latent_466,-0.00026478947,0.00026478947,2815
latent_2823,-0.00026473354,0.00026473354,2816
latent_1032,-0.00026466209,0.00026466209,2817
latent_2751,-0.0002645903,0.0002645903,2818
latent_3339,0.00026443493,0.00026443493,2819
latent_1047,0.00026418225,0.00026418225,2820
latent_4056,0.00026402582,0.00026402582,2821
latent_1759,-0.00026388268,0.00026388268,2822
latent_2374,0.00026346988,0.00026346988,2823
latent_142,-0.00026333999,0.00026333999,2824
latent_3905,0.00026332762,0.00026332762,2825
latent_377,0.00026321155,0.00026321155,2826
latent_1756,-0.00026307823,0.00026307823,2827
latent_526,0.0002625463,0.0002625463,2828
latent_1646,-0.0002621721,0.0002621721,2829
latent_2087,-0.00026182347,0.00026182347,2830
latent_3649,0.00026159256,0.00026159256,2831
latent_1392,-0.00026130516,0.00026130516,2832
latent_3029,-0.00026123528,0.00026123528,2833
latent_3229,-0.000261093,0.000261093,2834
latent_2327,-0.00026077524,0.00026077524,2835
latent_3158,0.0002605021,0.0002605021,2836
latent_238,-0.0002593791,0.0002593791,2837
latent_500,-0.00025929377,0.00025929377,2838
latent_2561,0.0002592839,0.0002592839,2839
latent_2587,0.0002587348,0.0002587348,2840
latent_1326,0.00025822548,0.00025822548,2841
latent_3427,0.00025804102,0.00025804102,2842
latent_369,-0.00025800598,0.00025800598,2843
latent_2295,-0.00025680545,0.00025680545,2844
latent_1787,-0.000256555,0.000256555,2845
latent_3584,0.0002562332,0.0002562332,2846
latent_1281,-0.0002562044,0.0002562044,2847
latent_3478,0.00025615722,0.00025615722,2848
latent_955,-0.00025609834,0.00025609834,2849
latent_2944,-0.00025606446,0.00025606446,2850
latent_2977,-0.0002559424,0.0002559424,2851
latent_15,-0.00025570387,0.00025570387,2852
latent_136,-0.0002551639,0.0002551639,2853
latent_3802,-0.00025502447,0.00025502447,2854
latent_1605,0.000254888,0.000254888,2855
latent_407,-0.00025486178,0.00025486178,2856
latent_3432,-0.00025478247,0.00025478247,2857
latent_2176,-0.00025473256,0.00025473256,2858
latent_656,0.00025442918,0.00025442918,2859
latent_569,0.00025436011,0.00025436011,2860
latent_1210,0.00025412813,0.00025412813,2861
latent_124,0.0002535142,0.0002535142,2862
latent_3295,-0.00025312023,0.00025312023,2863
latent_3347,0.00025303176,0.00025303176,2864
latent_1978,0.00025276167,0.00025276167,2865
latent_2924,-0.00025102653,0.00025102653,2866
latent_3995,0.00025029763,0.00025029763,2867
latent_2592,-0.0002499782,0.0002499782,2868
latent_3182,-0.00024905583,0.00024905583,2869
latent_1460,0.00024890027,0.00024890027,2870
latent_2855,0.00024854377,0.00024854377,2871
latent_2518,0.00024807255,0.00024807255,2872
latent_3249,-0.00024796327,0.00024796327,2873
latent_3310,0.00024763422,0.00024763422,2874
latent_2502,-0.00024750285,0.00024750285,2875
latent_3820,0.00024716184,0.00024716184,2876
latent_1835,0.0002470335,0.0002470335,2877
latent_196,-0.0002469698,0.0002469698,2878
latent_401,-0.00024675013,0.00024675013,2879
latent_1135,-0.00024642126,0.00024642126,2880
latent_3994,0.00024641788,0.00024641788,2881
latent_3607,-0.0002463085,0.0002463085,2882
latent_787,-0.00024620155,0.00024620155,2883
latent_3428,0.0002460958,0.0002460958,2884
latent_3224,0.00024596343,0.00024596343,2885
latent_202,0.00024568848,0.00024568848,2886
latent_4068,-0.00024522713,0.00024522713,2887
latent_2890,-0.00024513513,0.00024513513,2888
latent_299,0.0002450362,0.0002450362,2889
latent_3908,0.00024462192,0.00024462192,2890
latent_2326,-0.00024398345,0.00024398345,2891
latent_3496,-0.00024358704,0.00024358704,2892
latent_1189,0.00024317467,0.00024317467,2893
latent_347,0.00024252776,0.00024252776,2894
latent_2795,0.00024246391,0.00024246391,2895
latent_2429,0.00024223223,0.00024223223,2896
latent_1006,-0.00024219783,0.00024219783,2897
latent_2236,0.00024213022,0.00024213022,2898
latent_2195,-0.00024167381,0.00024167381,2899
latent_216,-0.00024118643,0.00024118643,2900
latent_792,0.00024037999,0.00024037999,2901
latent_1246,-0.00024033122,0.00024033122,2902
latent_936,0.00024026934,0.00024026934,2903
latent_2668,-0.00023936474,0.00023936474,2904
latent_2000,0.00023903204,0.00023903204,2905
latent_3567,0.0002390119,0.0002390119,2906
latent_1755,-0.00023881292,0.00023881292,2907
latent_2707,-0.000238776,0.000238776,2908
latent_984,-0.00023870631,0.00023870631,2909
latent_251,-0.00023851456,0.00023851456,2910
latent_137,-0.00023847801,0.00023847801,2911
latent_4028,-0.00023840548,0.00023840548,2912
latent_3209,-0.00023813923,0.00023813923,2913
latent_3039,-0.00023786514,0.00023786514,2914
latent_1691,0.00023783065,0.00023783065,2915
latent_2201,-0.00023761444,0.00023761444,2916
latent_1352,0.00023714194,0.00023714194,2917
latent_468,0.00023706492,0.00023706492,2918
latent_1669,0.00023701781,0.00023701781,2919
latent_2697,0.00023669106,0.00023669106,2920
latent_472,0.00023668674,0.00023668674,2921
latent_663,-0.00023658415,0.00023658415,2922
latent_2787,0.00023632713,0.00023632713,2923
latent_1619,-0.00023526976,0.00023526976,2924
latent_165,-0.00023471321,0.00023471321,2925
latent_3561,-0.00023466055,0.00023466055,2926
latent_3190,-0.00023370793,0.00023370793,2927
latent_1232,0.00023353778,0.00023353778,2928
latent_1183,-0.00023335835,0.00023335835,2929
latent_1640,-0.00023323942,0.00023323942,2930
latent_3730,-0.00023317586,0.00023317586,2931
latent_2115,-0.00023304558,0.00023304558,2932
latent_1390,-0.00023301129,0.00023301129,2933
latent_2473,-0.00023295269,0.00023295269,2934
latent_568,0.00023276737,0.00023276737,2935
latent_2228,-0.00023264102,0.00023264102,2936
latent_560,0.00023244126,0.00023244126,2937
latent_3782,-0.00023172669,0.00023172669,2938
latent_2743,-0.00023165591,0.00023165591,2939
latent_2604,0.00023155168,0.00023155168,2940
latent_4082,-0.00023144085,0.00023144085,2941
latent_578,0.00023138223,0.00023138223,2942
latent_1486,-0.00023136719,0.00023136719,2943
latent_2882,0.00023110601,0.00023110601,2944
latent_2440,0.000229875,0.000229875,2945
latent_1889,0.00022960595,0.00022960595,2946
latent_1626,0.00022958188,0.00022958188,2947
latent_995,-0.0002295515,0.0002295515,2948
latent_3890,-0.00022946653,0.00022946653,2949
latent_3217,0.00022894546,0.00022894546,2950
latent_3373,-0.00022875257,0.00022875257,2951
latent_1364,0.00022837947,0.00022837947,2952
latent_317,-0.00022819101,0.00022819101,2953
latent_1439,-0.0002276558,0.0002276558,2954
latent_2886,-0.00022744687,0.00022744687,2955
latent_3638,0.00022697153,0.00022697153,2956
latent_1913,0.00022684126,0.00022684126,2957
latent_1679,0.00022664905,0.00022664905,2958
latent_690,0.00022653543,0.00022653543,2959
latent_3554,0.00022639758,0.00022639758,2960
latent_248,0.000226392,0.000226392,2961
latent_2490,0.00022585165,0.00022585165,2962
latent_79,0.00022565403,0.00022565403,2963
latent_3191,0.0002249373,0.0002249373,2964
latent_518,-0.00022475889,0.00022475889,2965
latent_206,-0.00022446309,0.00022446309,2966
latent_2152,-0.0002244228,0.0002244228,2967
latent_2692,0.00022392224,0.00022392224,2968
latent_3132,-0.00022384853,0.00022384853,2969
latent_752,0.00022361774,0.00022361774,2970
latent_645,-0.000223501,0.000223501,2971
latent_1076,0.00022338987,0.00022338987,2972
latent_1206,0.0002232609,0.0002232609,2973
latent_2092,0.0002229552,0.0002229552,2974
latent_2525,-0.0002218643,0.0002218643,2975
latent_358,-0.00022169399,0.00022169399,2976
latent_2323,-0.00022151765,0.00022151765,2977
latent_1120,-0.00022146858,0.00022146858,2978
latent_3768,0.00022075749,0.00022075749,2979
latent_3874,-0.00022033571,0.00022033571,2980
latent_3059,0.00022020904,0.00022020904,2981
latent_1930,0.00022002762,0.00022002762,2982
latent_2544,-0.00021989677,0.00021989677,2983
latent_614,0.00021968222,0.00021968222,2984
latent_1212,0.00021928006,0.00021928006,2985
latent_3639,0.00021919268,0.00021919268,2986
latent_672,-0.00021856773,0.00021856773,2987
latent_4054,-0.0002179983,0.0002179983,2988
latent_1873,-0.00021739941,0.00021739941,2989
latent_241,0.00021725653,0.00021725653,2990
latent_914,-0.00021634463,0.00021634463,2991
latent_4075,0.00021611381,0.00021611381,2992
latent_2793,0.0002156271,0.0002156271,2993
latent_2274,0.00021549941,0.00021549941,2994
latent_3570,0.00021547859,0.00021547859,2995
latent_41,0.00021539438,0.00021539438,2996
latent_195,0.00021532885,0.00021532885,2997
latent_3422,-0.0002152394,0.0002152394,2998
latent_2710,0.00021493384,0.00021493384,2999
latent_46,0.00021474449,0.00021474449,3000
latent_3668,-0.00021451178,0.00021451178,3001
latent_2682,-0.0002144941,0.0002144941,3002
latent_2999,0.00021414067,0.00021414067,3003
latent_975,0.00021412314,0.00021412314,3004
latent_3566,0.00021391058,0.00021391058,3005
latent_2470,-0.00021362727,0.00021362727,3006
latent_3727,-0.0002133581,0.0002133581,3007
latent_3576,0.00021328335,0.00021328335,3008
latent_2052,-0.0002131569,0.0002131569,3009
latent_3544,-0.00021203501,0.00021203501,3010
latent_1799,-0.0002117527,0.0002117527,3011
latent_2321,-0.00021136938,0.00021136938,3012
latent_3722,-0.00021068762,0.00021068762,3013
latent_1277,0.00021062224,0.00021062224,3014
latent_2155,0.00020978488,0.00020978488,3015
latent_2984,0.00020867311,0.00020867311,3016
latent_2681,-0.00020855843,0.00020855843,3017
latent_1561,0.0002084959,0.0002084959,3018
latent_2197,-0.0002076682,0.0002076682,3019
latent_1345,0.00020736936,0.00020736936,3020
latent_2402,-0.00020702642,0.00020702642,3021
latent_3131,-0.00020677017,0.00020677017,3022
latent_3222,-0.00020676143,0.00020676143,3023
latent_3878,-0.00020654316,0.00020654316,3024
latent_1709,-0.00020648056,0.00020648056,3025
latent_3656,0.0002064363,0.0002064363,3026
latent_1204,0.00020640047,0.00020640047,3027
latent_2929,-0.00020602145,0.00020602145,3028
latent_96,-0.00020580545,0.00020580545,3029
latent_259,-0.00020568898,0.00020568898,3030
latent_1694,0.00020531309,0.00020531309,3031
latent_2046,0.00020530571,0.00020530571,3032
latent_3286,0.00020477985,0.00020477985,3033
latent_190,0.00020407743,0.00020407743,3034
latent_3258,-0.00020388135,0.00020388135,3035
latent_3287,0.00020382911,0.00020382911,3036
latent_1737,-0.00020368585,0.00020368585,3037
latent_2451,-0.00020357355,0.00020357355,3038
latent_1185,-0.0002035165,0.0002035165,3039
latent_80,-0.00020343576,0.00020343576,3040
latent_754,-0.00020321645,0.00020321645,3041
latent_1519,-0.00020298586,0.00020298586,3042
latent_697,0.00020262404,0.00020262404,3043
latent_3195,-0.00020164851,0.00020164851,3044
latent_603,0.00020135971,0.00020135971,3045
latent_2454,0.00020132243,0.00020132243,3046
latent_608,-0.00020126512,0.00020126512,3047
latent_2550,-0.00020063197,0.00020063197,3048
latent_748,0.00020036029,0.00020036029,3049
latent_1564,0.00020035924,0.00020035924,3050
latent_2350,0.00019983543,0.00019983543,3051
latent_36,-0.00019944066,0.00019944066,3052
latent_35,0.00019942445,0.00019942445,3053
latent_2334,0.00019932787,0.00019932787,3054
latent_272,-0.0001993162,0.0001993162,3055
latent_3292,-0.00019904277,0.00019904277,3056
latent_3728,0.00019900878,0.00019900878,3057
latent_420,-0.0001989509,0.0001989509,3058
latent_2133,-0.00019888079,0.00019888079,3059
latent_2040,0.00019869099,0.00019869099,3060
latent_894,-0.00019856203,0.00019856203,3061
latent_2567,-0.00019822201,0.00019822201,3062
latent_2448,0.00019773714,0.00019773714,3063
latent_2701,0.00019762445,0.00019762445,3064
latent_2998,0.00019713542,0.00019713542,3065
latent_145,0.00019711135,0.00019711135,3066
latent_4055,0.00019708108,0.00019708108,3067
latent_483,0.00019703365,0.00019703365,3068
latent_3196,0.00019666951,0.00019666951,3069
latent_1197,-0.0001965795,0.0001965795,3070
latent_1945,-0.0001963883,0.0001963883,3071
latent_1331,-0.00019618007,0.00019618007,3072
latent_412,-0.00019574356,0.00019574356,3073
latent_2019,-0.00019486912,0.00019486912,3074
latent_1542,0.00019463619,0.00019463619,3075
latent_2090,-0.00019427593,0.00019427593,3076
latent_2238,-0.00019305853,0.00019305853,3077
latent_3732,0.00019275256,0.00019275256,3078
latent_2650,-0.00019216751,0.00019216751,3079
latent_2766,0.00019184938,0.00019184938,3080
latent_1927,-0.00019113785,0.00019113785,3081
latent_414,-0.00019077945,0.00019077945,3082
latent_2905,0.00019043546,0.00019043546,3083
latent_1187,-0.0001903865,0.0001903865,3084
latent_3300,-0.00018997886,0.00018997886,3085
latent_3808,-0.00018996872,0.00018996872,3086
latent_2130,-0.00018991744,0.00018991744,3087
latent_1323,-0.00018977158,0.00018977158,3088
latent_3125,0.00018961857,0.00018961857,3089
latent_2987,-0.00018957721,0.00018957721,3090
latent_1109,0.00018913986,0.00018913986,3091
latent_2148,-0.00018899134,0.00018899134,3092
latent_3450,-0.00018855113,0.00018855113,3093
latent_2807,-0.00018841297,0.00018841297,3094
latent_2291,0.00018826664,0.00018826664,3095
latent_3088,0.000188239,0.000188239,3096
latent_2430,0.00018818428,0.00018818428,3097
latent_371,-0.00018802607,0.00018802607,3098
latent_2218,0.00018802406,0.00018802406,3099
latent_3684,0.00018727806,0.00018727806,3100
latent_2602,0.00018718971,0.00018718971,3101
latent_1535,-0.00018689952,0.00018689952,3102
latent_3946,-0.00018650698,0.00018650698,3103
latent_658,-0.00018635346,0.00018635346,3104
latent_374,-0.00018611764,0.00018611764,3105
latent_4083,0.00018602934,0.00018602934,3106
latent_1525,0.00018590392,0.00018590392,3107
latent_366,-0.0001858046,0.0001858046,3108
latent_1875,-0.00018567935,0.00018567935,3109
latent_1702,-0.00018565712,0.00018565712,3110
latent_1060,0.00018553168,0.00018553168,3111
latent_3400,-0.00018520451,0.00018520451,3112
latent_3590,0.00018501138,0.00018501138,3113
latent_930,0.00018499218,0.00018499218,3114
latent_3044,0.00018482129,0.00018482129,3115
latent_2301,-0.00018474834,0.00018474834,3116
latent_3524,-0.00018398829,0.00018398829,3117
latent_651,-0.00018328648,0.00018328648,3118
latent_2365,-0.00018324354,0.00018324354,3119
latent_3013,-0.00018319732,0.00018319732,3120
latent_1386,-0.00018283454,0.00018283454,3121
latent_2532,0.00018258429,0.00018258429,3122
latent_254,-0.00018255867,0.00018255867,3123
latent_1606,-0.00018252886,0.00018252886,3124
latent_1077,-0.00018209059,0.00018209059,3125
latent_592,0.00018152886,0.00018152886,3126
latent_1837,0.00018135658,0.00018135658,3127
latent_1896,-0.00018120192,0.00018120192,3128
latent_214,0.00018112005,0.00018112005,3129
latent_2135,-0.0001807838,0.0001807838,3130
latent_1972,-0.0001807629,0.0001807629,3131
latent_1820,0.00018065785,0.00018065785,3132
latent_3350,0.00018041322,0.00018041322,3133
latent_1394,0.00018031905,0.00018031905,3134
latent_3714,0.00018030581,0.00018030581,3135
latent_1107,0.00017999295,0.00017999295,3136
latent_365,0.00017913501,0.00017913501,3137
latent_3315,0.00017889145,0.00017889145,3138
latent_873,0.00017874142,0.00017874142,3139
latent_3104,0.00017856553,0.00017856553,3140
latent_2231,-0.00017849069,0.00017849069,3141
latent_2879,0.00017784988,0.00017784988,3142
latent_3998,0.0001778257,0.0001778257,3143
latent_2888,-0.00017743808,0.00017743808,3144
latent_2173,0.00017736423,0.00017736423,3145
latent_1749,0.00017710222,0.00017710222,3146
latent_191,0.00017709847,0.00017709847,3147
latent_1180,0.00017703591,0.00017703591,3148
latent_2617,0.00017687844,0.00017687844,3149
latent_3888,0.0001767356,0.0001767356,3150
latent_3213,0.00017660929,0.00017660929,3151
latent_3731,-0.0001764429,0.0001764429,3152
latent_48,-0.0001763645,0.0001763645,3153
latent_508,0.0001760721,0.0001760721,3154
latent_3534,-0.00017600236,0.00017600236,3155
latent_187,0.00017584227,0.00017584227,3156
latent_2057,0.00017581982,0.00017581982,3157
latent_682,0.00017528095,0.00017528095,3158
latent_2571,0.00017507622,0.00017507622,3159
latent_867,0.0001749074,0.0001749074,3160
latent_1567,0.00017462233,0.00017462233,3161
latent_652,-0.00017433612,0.00017433612,3162
latent_2443,-0.00017404466,0.00017404466,3163
latent_12,-0.00017398596,0.00017398596,3164
latent_1842,-0.00017313866,0.00017313866,3165
latent_1430,-0.000172798,0.000172798,3166
latent_1580,0.00017227857,0.00017227857,3167
latent_2939,-0.00017166401,0.00017166401,3168
latent_1654,0.00017163642,0.00017163642,3169
latent_3837,-0.0001716225,0.0001716225,3170
latent_2960,0.00017159416,0.00017159416,3171
latent_2292,0.00017123115,0.00017123115,3172
latent_3640,-0.00017118582,0.00017118582,3173
latent_1346,-0.0001711799,0.0001711799,3174
latent_612,-0.00017100362,0.00017100362,3175
latent_2368,-0.00017059101,0.00017059101,3176
latent_1660,0.00017054706,0.00017054706,3177
latent_3517,0.00017006611,0.00017006611,3178
latent_2077,-0.00017004386,0.00017004386,3179
latent_16,0.00016976791,0.00016976791,3180
latent_240,-0.00016966621,0.00016966621,3181
latent_1035,-0.00016961811,0.00016961811,3182
latent_1908,-0.0001691083,0.0001691083,3183
latent_2992,0.00016909715,0.00016909715,3184
latent_1132,-0.00016903356,0.00016903356,3185
latent_1406,-0.00016900965,0.00016900965,3186
latent_726,0.00016896556,0.00016896556,3187
latent_425,0.0001684448,0.0001684448,3188
latent_3112,-0.00016844415,0.00016844415,3189
latent_1082,0.00016838605,0.00016838605,3190
latent_1766,-0.00016780305,0.00016780305,3191
latent_3748,-0.0001676021,0.0001676021,3192
latent_1740,-0.00016759749,0.00016759749,3193
latent_2305,-0.00016698925,0.00016698925,3194
latent_1027,-0.00016697512,0.00016697512,3195
latent_3683,-0.000166685,0.000166685,3196
latent_3846,-0.00016649034,0.00016649034,3197
latent_1557,-0.00016613297,0.00016613297,3198
latent_3245,-0.00016532633,0.00016532633,3199
latent_3557,0.0001651833,0.0001651833,3200
latent_1674,0.00016470614,0.00016470614,3201
latent_3949,-0.00016455015,0.00016455015,3202
latent_2976,0.00016453204,0.00016453204,3203
latent_547,-0.00016422993,0.00016422993,3204
latent_3356,0.00016415717,0.00016415717,3205
