feature_name,weight,abs_weight,rank
latent_1412,0.00024115603,0.00024115603,3479
latent_3568,0.00024060714,0.00024060714,3480
latent_2662,-0.00024003875,0.00024003875,3481
latent_3107,0.0002399091,0.0002399091,3482
latent_2074,0.00023924313,0.00023924313,3483
latent_988,-0.00023888974,0.00023888974,3484
latent_2630,0.0002382531,0.0002382531,3485
latent_2007,-0.00023741618,0.00023741618,3486
latent_106,0.0002371849,0.0002371849,3487
latent_2334,-0.0002370072,0.0002370072,3488
latent_281,-0.00023635868,0.00023635868,3489
latent_478,-0.0002361612,0.0002361612,3490
latent_1185,-0.00023613097,0.00023613097,3491
latent_1721,0.00023587732,0.00023587732,3492
latent_3386,0.00023549973,0.00023549973,3493
latent_3355,-0.00023538347,0.00023538347,3494
latent_25,0.000235006,0.000235006,3495
latent_415,0.0002341236,0.0002341236,3496
latent_1168,0.00023329187,0.00023329187,3497
latent_2381,0.00023320476,0.00023320476,3498
latent_137,-0.00023299103,0.00023299103,3499
latent_505,-0.00023249944,0.00023249944,3500
latent_3637,0.00023188419,0.00023188419,3501
latent_1149,0.00023184098,0.00023184098,3502
latent_1480,-0.00023101964,0.00023101964,3503
latent_404,0.00023101122,0.00023101122,3504
latent_2155,0.00023099469,0.00023099469,3505
latent_2267,0.00023071223,0.00023071223,3506
latent_3004,0.00023013758,0.00023013758,3507
latent_3628,-0.00023000102,0.00023000102,3508
latent_686,0.00022971151,0.00022971151,3509
latent_81,0.00022955192,0.00022955192,3510
latent_3515,-0.00022865407,0.00022865407,3511
latent_1119,0.00022845886,0.00022845886,3512
latent_2780,-0.00022812802,0.00022812802,3513
latent_1577,0.00022695676,0.00022695676,3514
latent_50,0.00022694502,0.00022694502,3515
latent_767,-0.00022627626,0.00022627626,3516
latent_299,-0.00022540617,0.00022540617,3517
latent_2834,-0.00022540076,0.00022540076,3518
latent_3848,-0.00022521855,0.00022521855,3519
latent_788,0.00022511638,0.00022511638,3520
latent_3426,-0.00022469481,0.00022469481,3521
latent_3092,-0.0002243942,0.0002243942,3522
latent_3071,0.00022429404,0.00022429404,3523
latent_3760,0.0002228603,0.0002228603,3524
latent_3241,0.00022185825,0.00022185825,3525
latent_1282,0.00022147814,0.00022147814,3526
latent_3543,-0.00022094429,0.00022094429,3527
latent_1054,-0.00022087531,0.00022087531,3528
latent_2454,-0.00022050636,0.00022050636,3529
latent_2091,-0.00022018125,0.00022018125,3530
latent_1089,0.00021986896,0.00021986896,3531
latent_1636,-0.0002197303,0.0002197303,3532
latent_1650,-0.00021935375,0.00021935375,3533
latent_2380,0.00021919956,0.00021919956,3534
latent_2760,-0.0002181482,0.0002181482,3535
latent_1681,0.00021759073,0.00021759073,3536
latent_969,-0.00021733508,0.00021733508,3537
latent_2853,0.00021731322,0.00021731322,3538
latent_4008,0.00021709786,0.00021709786,3539
latent_2866,0.00021654858,0.00021654858,3540
latent_216,0.00021624826,0.00021624826,3541
latent_2511,-0.00021622604,0.00021622604,3542
latent_628,-0.00021610182,0.00021610182,3543
latent_2123,-0.00021591903,0.00021591903,3544
latent_3796,0.00021550912,0.00021550912,3545
latent_2638,0.00021528488,0.00021528488,3546
latent_980,-0.00021383491,0.00021383491,3547
latent_2283,0.00021378254,0.00021378254,3548
latent_2674,-0.00021247963,0.00021247963,3549
latent_3029,0.0002111126,0.0002111126,3550
latent_2789,0.00021108375,0.00021108375,3551
latent_1066,0.00021041777,0.00021041777,3552
latent_2176,0.00021001483,0.00021001483,3553
latent_3041,0.00020970376,0.00020970376,3554
latent_1701,-0.0002096319,0.0002096319,3555
latent_2690,0.00020917194,0.00020917194,3556
latent_239,0.00020866467,0.00020866467,3557
latent_610,-0.00020814453,0.00020814453,3558
latent_3654,-0.00020799683,0.00020799683,3559
latent_3548,-0.00020794375,0.00020794375,3560
latent_3030,-0.00020757598,0.00020757598,3561
latent_900,-0.00020743473,0.00020743473,3562
latent_1537,-0.00020682257,0.00020682257,3563
latent_1712,-0.00020648752,0.00020648752,3564
latent_1823,0.00020644425,0.00020644425,3565
latent_2288,0.0002062592,0.0002062592,3566
latent_1655,0.00020624664,0.00020624664,3567
latent_424,-0.0002054267,0.0002054267,3568
latent_510,-0.0002050293,0.0002050293,3569
latent_4069,-0.00020484564,0.00020484564,3570
latent_2963,-0.0002040737,0.0002040737,3571
latent_147,-0.00020390845,0.00020390845,3572
latent_2383,0.00020369742,0.00020369742,3573
latent_2921,0.00020345527,0.00020345527,3574
latent_1383,0.00020327448,0.00020327448,3575
latent_2186,0.00020236001,0.00020236001,3576
latent_2474,0.00020235537,0.00020235537,3577
latent_3841,0.00020232784,0.00020232784,3578
latent_933,-0.00020137415,0.00020137415,3579
latent_807,0.00020129657,0.00020129657,3580
latent_4091,0.00020059073,0.00020059073,3581
latent_2131,-0.00020054252,0.00020054252,3582
latent_662,-0.00020034972,0.00020034972,3583
latent_2339,-0.0002002606,0.0002002606,3584
latent_1092,-0.00019938072,0.00019938072,3585
latent_4066,-0.00019935556,0.00019935556,3586
latent_398,0.00019788678,0.00019788678,3587
latent_659,-0.00019679438,0.00019679438,3588
latent_1227,-0.00019618789,0.00019618789,3589
latent_2759,0.00019614615,0.00019614615,3590
latent_3747,0.00019589164,0.00019589164,3591
latent_2770,0.00019551968,0.00019551968,3592
latent_2323,-0.0001948665,0.0001948665,3593
latent_3662,-0.0001946921,0.0001946921,3594
latent_3249,0.00019455039,0.00019455039,3595
latent_1500,0.0001941084,0.0001941084,3596
latent_1753,0.00019378033,0.00019378033,3597
latent_2781,0.00019357014,0.00019357014,3598
latent_350,-0.00019331263,0.00019331263,3599
latent_2694,-0.00019261753,0.00019261753,3600
latent_2585,0.00019250027,0.00019250027,3601
latent_1011,-0.00019095869,0.00019095869,3602
latent_2226,-0.00019088268,0.00019088268,3603
latent_358,-0.00019050902,0.00019050902,3604
latent_2490,-0.00019041971,0.00019041971,3605
latent_1140,0.0001903714,0.0001903714,3606
latent_751,-0.00018955357,0.00018955357,3607
latent_3283,0.00018917173,0.00018917173,3608
latent_1854,-0.00018887034,0.00018887034,3609
latent_1574,0.00018868811,0.00018868811,3610
latent_2352,0.00018759514,0.00018759514,3611
latent_2855,-0.00018752935,0.00018752935,3612
latent_3649,-0.00018658137,0.00018658137,3613
latent_3904,-0.00018560715,0.00018560715,3614
latent_3139,-0.00018508658,0.00018508658,3615
latent_2768,-0.00018502938,0.00018502938,3616
latent_422,0.00018492065,0.00018492065,3617
latent_3736,-0.00018453236,0.00018453236,3618
latent_190,0.0001842768,0.0001842768,3619
latent_2087,0.00018360461,0.00018360461,3620
latent_2507,-0.00018249018,0.00018249018,3621
latent_3349,0.00018239215,0.00018239215,3622
latent_675,0.00018210638,0.00018210638,3623
latent_3714,-0.00018076302,0.00018076302,3624
latent_2180,0.00018043382,0.00018043382,3625
latent_1021,-0.00017983632,0.00017983632,3626
latent_390,0.00017821675,0.00017821675,3627
latent_2832,0.00017798768,0.00017798768,3628
latent_376,-0.00017796044,0.00017796044,3629
latent_3125,0.00017775269,0.00017775269,3630
latent_468,-0.00017751296,0.00017751296,3631
latent_2237,0.00017740602,0.00017740602,3632
latent_1752,-0.00017731685,0.00017731685,3633
latent_208,-0.00017692713,0.00017692713,3634
latent_585,0.00017650462,0.00017650462,3635
latent_2882,0.00017625799,0.00017625799,3636
latent_3522,-0.00017589101,0.00017589101,3637
latent_733,0.00017582049,0.00017582049,3638
latent_400,0.00017545976,0.00017545976,3639
latent_2386,-0.00017505918,0.00017505918,3640
latent_1174,-0.0001735092,0.0001735092,3641
latent_1744,-0.00017326225,0.00017326225,3642
latent_531,-0.00017290075,0.00017290075,3643
latent_3700,-0.00017159892,0.00017159892,3644
latent_1430,-0.00017022021,0.00017022021,3645
latent_457,0.00016991327,0.00016991327,3646
latent_2703,0.00016982915,0.00016982915,3647
latent_2488,-0.00016875577,0.00016875577,3648
latent_1644,0.00016868574,0.00016868574,3649
latent_2767,0.00016847138,0.00016847138,3650
latent_520,0.0001670289,0.0001670289,3651
latent_3402,-0.00016700546,0.00016700546,3652
latent_3410,-0.00016594717,0.00016594717,3653
latent_2061,0.00016548925,0.00016548925,3654
latent_1751,-0.00016476077,0.00016476077,3655
latent_3243,0.00016433632,0.00016433632,3656
latent_2714,-0.00016417264,0.00016417264,3657
latent_652,0.0001639144,0.0001639144,3658
latent_1501,0.00016382628,0.00016382628,3659
latent_2908,-0.0001637145,0.0001637145,3660
latent_2745,0.00016325619,0.00016325619,3661
latent_1116,0.00016223027,0.00016223027,3662
latent_3153,0.0001619101,0.0001619101,3663
latent_3445,0.00016182403,0.00016182403,3664
latent_818,0.0001614168,0.0001614168,3665
latent_1938,0.000161097,0.000161097,3666
latent_826,-0.00016098762,0.00016098762,3667
latent_4039,0.00016063527,0.00016063527,3668
latent_1461,-0.00016029233,0.00016029233,3669
latent_3835,0.00016024185,0.00016024185,3670
latent_942,0.00016009518,0.00016009518,3671
latent_888,0.00015964468,0.00015964468,3672
latent_270,0.00015860585,0.00015860585,3673
latent_1048,0.00015804231,0.00015804231,3674
latent_3432,0.00015777966,0.00015777966,3675
latent_1783,0.0001573688,0.0001573688,3676
latent_3701,0.00015691144,0.00015691144,3677
latent_994,-0.00015685713,0.00015685713,3678
latent_2005,0.00015671416,0.00015671416,3679
latent_1747,-0.00015604711,0.00015604711,3680
latent_3574,-0.00015598515,0.00015598515,3681
latent_2487,-0.00015543005,0.00015543005,3682
latent_1824,-0.0001553924,0.0001553924,3683
latent_725,-0.00015470195,0.00015470195,3684
latent_1433,0.00015449536,0.00015449536,3685
latent_1139,0.00015424876,0.00015424876,3686
latent_3259,0.00015349047,0.00015349047,3687
latent_2119,-0.00015341752,0.00015341752,3688
latent_2475,-0.00015324357,0.00015324357,3689
latent_3456,0.00015292493,0.00015292493,3690
latent_1760,-0.00015262832,0.00015262832,3691
latent_3811,-0.00015231462,0.00015231462,3692
latent_3678,-0.00015165417,0.00015165417,3693
latent_1242,0.00015131458,0.00015131458,3694
latent_2652,0.00015100137,0.00015100137,3695
latent_2543,0.00015098552,0.00015098552,3696
latent_3632,0.0001509027,0.0001509027,3697
latent_560,-0.00015066813,0.00015066813,3698
latent_3339,-0.0001505345,0.0001505345,3699
latent_2636,-0.00015002953,0.00015002953,3700
latent_2020,-0.00014852523,0.00014852523,3701
latent_3480,0.00014833495,0.00014833495,3702
latent_3850,-0.00014811073,0.00014811073,3703
latent_3329,-0.00014773554,0.00014773554,3704
latent_3164,-0.00014735498,0.00014735498,3705
latent_1740,0.00014718946,0.00014718946,3706
latent_217,0.00014633698,0.00014633698,3707
latent_392,0.000146311,0.000146311,3708
latent_44,-0.00014628224,0.00014628224,3709
latent_2811,0.00014622447,0.00014622447,3710
latent_2798,0.00014614768,0.00014614768,3711
latent_225,-0.00014602907,0.00014602907,3712
latent_122,-0.00014555699,0.00014555699,3713
latent_98,0.00014412118,0.00014412118,3714
latent_3094,0.00014396285,0.00014396285,3715
latent_1773,-0.0001437558,0.0001437558,3716
latent_885,0.0001435976,0.0001435976,3717
latent_1202,-0.00014330937,0.00014330937,3718
latent_757,-0.0001429777,0.0001429777,3719
latent_3579,-0.00014269547,0.00014269547,3720
latent_1130,0.0001425192,0.0001425192,3721
latent_2897,-0.00014247998,0.00014247998,3722
latent_2967,-0.0001411902,0.0001411902,3723
latent_1230,0.00014088309,0.00014088309,3724
latent_2269,-0.00014050375,0.00014050375,3725
latent_3207,0.00013984316,0.00013984316,3726
latent_2466,-0.00013982876,0.00013982876,3727
latent_2400,-0.00013912225,0.00013912225,3728
latent_923,0.00013910675,0.00013910675,3729
latent_1018,0.00013823317,0.00013823317,3730
latent_485,-0.00013745356,0.00013745356,3731
latent_2580,0.00013732477,0.00013732477,3732
latent_1799,-0.00013731231,0.00013731231,3733
